"Mes","Año","Empresa","Tarifa","Abonados","Ventas","Ingreso sin CVG","Ingreso con CVG","Precio Medio sin CVG","Precio Medio con CVG","Trimestre","Sistema","Trimestral"
"Noviembre ","2019","TOTAL NACIONAL","Alumbrado Público","","21375824.35","1404830962.17","1404830962.17","65.72","65.72","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","CNFL","Comercios y servicios","70501","95881582.31","11395639595","11461478615","118.85","119.54","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPEALFARORUIZ","Comercios y servicios","611","448573","45523531","45633642","101.49","101.73","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPEGUANACASTE","Comercios y servicios","13136","16214788.18","1539672491","1543971221","94.95","95.22","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPELESCA","Comercios y servicios","12251","14461598.6","1402445776","1404986349","96.98","97.15","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPESANTOS","Comercios y servicios","3794","1661199","271574839","272367557","163.48","163.96","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ESPH","Comercios y servicios","11074","15860309","1599075585","1605497973","100.82","101.23","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ICE","Comercios y servicios","91262","70905497","8577317401","8630485054","120.97","121.72","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","JASEC","Comercios y servicios","13842","12194606","1157041416","1164472449","94.88","95.49","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Comercios y servicios","216471","227628153.09","25988290634","26128892860","114.17","114.79","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","CNFL","Industrial","1444","5892581","745031745","749341075","126.44","127.17","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPEALFARORUIZ","Industrial","706","421021","46485792","46623839","110.41","110.74","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPEGUANACASTE","Industrial","235","475134.61","53472090","53620998","112.54","112.85","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPELESCA","Industrial","1746","4064520.07","406398693","407134849","99.99","100.17","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPESANTOS","Industrial","222","230080","38110130","38221441","165.64","166.12","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ESPH","Industrial","361","8997801","782027972","785198800","86.91","87.27","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ICE","Industrial","3438","9936164","1258257768","1266053195","126.63","127.42","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","JASEC","Industrial","376","3698123","327842163","329726495","88.65","89.16","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Industrial","8528","33715424.68","3657626353","3675920692","108.49","109.03","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","CNFL","Media tensión a","282","39503757","3564012070","3584625925","90.22","90.74","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPELESCA","Media tensión a","9","5200440","462270540","463112048","88.89","89.05","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPESANTOS","Media tensión a","7","1132175","115248171","115583917","101.79","102.09","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ESPH","Media tensión a","7","2160491.13","198316433","199102824","91.79","92.16","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ICE","Media tensión a","638","67640454","5814455148","5850336566","85.96","86.49","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","JASEC","Media tensión a","32","8655680","601663514","605032827","69.51","69.9","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Media tensión a","975","124292997.13","10755965876","10817794107","86.54","87.03","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","CNFL","Media tensión b","13","15861924","1030597385","1036590290","64.97","65.35","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","JASEC","Media tensión b","2","4704000","277629827","279184554","59.02","59.35","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ICE","Media tensión b","18","30470138","1950831284","1962894750","64.02","64.42","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Media tensión b","33","51036062","3259058496","3278669594","63.86","64.24","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","CNFL","Preferencial","2761","9590367","676142845","680022060","70.5","70.91","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPESANTOS","Preferencial","442","155907","22218337","22283198","142.51","142.93","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ESPH","Preferencial","769","2928800","227605855","228524559","77.71","78.03","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ICE","Preferencial","6978","13534824","974862614","980922250","72.03","72.47","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","JASEC","Preferencial","635","1124916","70732734","71165150","62.88","63.26","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Preferencial","11585","27334814","1971562385","1982917217","72.13","72.54","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","CNFL","Promocional","40","958266","90511845","91032060","94.45","95","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Promocional","40","958266","90511845","91032060","94.45","95","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","CNFL","Residencial","494141","115614589","10321524341","10381243060","89.28","89.79","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPEALFARORUIZ","Residencial","6288","1285509","112727592","113356366","87.69","88.18","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPEGUANACASTE","Residencial","67573","17590912.98","1444751470","1448883403","82.13","82.37","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPELESCA","Residencial","86544","14853898.66","1205825619","1208060893","81.18","81.33","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","COOPESANTOS","Residencial","42439","6072009","572544633","574230436","94.29","94.57","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ESPH","Residencial","76818","19260390","1748828547","1755870726","90.8","91.16","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","ICE","Residencial","701277","125412096","12277558603","12353528031","97.9","98.5","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","JASEC","Residencial","85701","20390017","1548085099","1559421391","75.92","76.48","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Residencial","1560781","320479421.64","29231845904","29394594306","91.21","91.72","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","CNFL","Residencial horaria","7104","3401909","300247545","301986785","88.26","88.77","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Residencial horaria","7104","3401909","300247545","301986785","88.26","88.77","IV Trimestre","Distribucion","2019 4"
"Noviembre ","2019","Usuarios Directos","Usuarios Directos","14","26245895","935761442","946230976","35.65","36.05","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","CNFL","Ventas a ICE distribución y a la CNFL","","277915436","15293508403.41","15460532695.07","55.03","55.63","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","ICE","Ventas a ICE distribución y a la CNFL","","354341205.2","19027796201.76","19235636940.66","53.7","54.29","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","632256641.2","34321304605.17","34696169635.73","54.28","54.88","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1522988","84323165.92","85284331.59","55.37","56","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","COOPEGUANACASTE","Ventas al servicio de Distribución","","10493713","592586364.06","599022849.75","56.47","57.08","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","COOPELESCA","Ventas al servicio de Distribución","","2135998","322484968.89","325982259.69","150.98","152.61","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","COOPESANTOS","Ventas al servicio de Distribución","","2431956","172553517.54","174627091.59","70.95","71.81","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","ESPH","Ventas al servicio de Distribución","","24322869","1358629722.7","1373408693.36","55.86","56.47","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","JASEC","Ventas al servicio de Distribución","","38614426","2084196987.66","2106865261.65","53.97","54.56","IV Trimestre","Generacion","2019 4"
"Noviembre ","2019","TOTAL NACIONAL","Ventas al servicio de Distribución","","79521950","4614774726.77","4665190487.63","58.03","58.67","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","CNFL","Alumbrado Público","","7383320.82","484218416.9","484218416.9","65.58","65.58","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPEALFARORUIZ","Alumbrado Público","","42300.03","2022787.36","2022787.36","47.82","47.82","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPEGUANACASTE","Alumbrado Público","","630819.72","43009288.48","43009288.48","68.18","68.18","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPELESCA","Alumbrado Público","","748745.24","49295264.34","49295264.34","65.84","65.84","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPESANTOS","Alumbrado Público","","297635","19423660.1","19423660.1","65.26","65.26","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ESPH","Alumbrado Público","","823011.77","53792048.96","53792048.96","65.36","65.36","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ICE","Alumbrado Público","","10951021.56","713411917.57","713411917.57","65.15","65.15","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","JASEC","Alumbrado Público","","1171431.05","77350822.26","77350822.26","66.03","66.03","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Alumbrado Público","","22048285.18","1442524205.97","1442524205.97","65.43","65.43","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","CNFL","Comercios y servicios","70452","95335036.31","11059344476","11309833280","116.01","118.63","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPEALFARORUIZ","Comercios y servicios","610","355051","37664418","37766110","106.08","106.37","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPEGUANACASTE","Comercios y servicios","13089","15697530.3","1501350532","1517271538","95.64","96.66","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPELESCA","Comercios y servicios","12201","14728417.56","1427731981","1432336144","96.94","97.25","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPESANTOS","Comercios y servicios","3792","1591408","259645687","261602010","163.15","164.38","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ESPH","Comercios y servicios","11074","15724104","1592124179","1624916374","101.25","103.34","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ICE","Comercios y servicios","90979","67424406","8173560463","8355471739","121.23","123.92","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","JASEC","Comercios y servicios","13805","11620158","1123346736","1143431824","96.67","98.4","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Comercios y servicios","216002","222476111.17","25174768472","25682629019","113.16","115.44","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","CNFL","Industrial","1446","5743374","711867355","726898365","123.95","126.56","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPEALFARORUIZ","Industrial","697","320693","35067436","35176993","109.35","109.69","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPEGUANACASTE","Industrial","233","469273.7","56790339","57584092","121.02","122.71","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPELESCA","Industrial","1745","3972920.18","394842538","396083014","99.38","99.7","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPESANTOS","Industrial","225","174718","30061768","30237546","172.06","173.06","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ESPH","Industrial","360","9008499","787780056","805651230","87.45","89.43","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ICE","Industrial","3460","9814463","1258781002","1282902015","128.26","130.72","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","JASEC","Industrial","376","3418361","305952983","309746747","89.5","90.61","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Industrial","8542","32922301.88","3581143477","3644280002","108.78","110.69","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","CNFL","Media tensión a","284","40932276","3646459770","3667550380","89.09","89.6","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPELESCA","Media tensión a","9","5474880","482275331","483829715","88.09","88.37","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPESANTOS","Media tensión a","7","589552","62281838","62463241","105.64","105.95","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ESPH","Media tensión a","8","2349757","211540871","212379635","90.03","90.38","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ICE","Media tensión a","649","67068900","5727375476","5794614583","85.4","86.4","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","JASEC","Media tensión a","32","8622899","596554908","599978830","69.18","69.58","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Media tensión a","989","125038264","10726488194","10820816384","85.79","86.54","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","CNFL","Media tensión b","13","16186288","1039093615","1045136315","64.2","64.57","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","JASEC","Media tensión b","2","4910500","286393324","287997127","58.32","58.65","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ICE","Media tensión b","18","32545081","2069200869","2081996101","63.58","63.97","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Media tensión b","33","53641869","3394687808","3415129543","63.28","63.67","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","CNFL","Preferencial","2730","9423384","657694060","670082750","69.79","71.11","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPESANTOS","Preferencial","442","156023","22235334","22426166","142.51","143.74","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ESPH","Preferencial","767","3206447","249891983","255262488","77.93","79.61","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ICE","Preferencial","6979","13502491","973339497","989858711","72.09","73.31","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","JASEC","Preferencial","630","1075019","69681317","70754525","64.82","65.82","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Preferencial","11548","27363364","1972842191","2008384640","72.1","73.4","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","CNFL","Promocional","40","895735","85088625","85580645","94.99","95.54","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Promocional","40","895735","85088625","85580645","94.99","95.54","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","CNFL","Residencial","493397","114924924","9999070168","10209071715","87.01","88.83","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPEALFARORUIZ","Residencial","6271","1174207","102278922","102851907","87.1","87.59","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPEGUANACASTE","Residencial","67428","16709013.93","1365894011","1380667253","81.75","82.63","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPELESCA","Residencial","86302","15162944.17","1232608456","1236600320","81.29","81.55","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","COOPESANTOS","Residencial","42323","5674685","530553520","535314256","93.49","94.33","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ESPH","Residencial","76618","18742499","1696545132","1725432520","90.52","92.06","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","ICE","Residencial","699918","121554564","11814714347","12086827929","97.2","99.44","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","JASEC","Residencial","85602","20348154","1545753707","1584851349","75.97","77.89","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Residencial","1557859","314290991.1","28287418263","28861617249","90","91.83","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","CNFL","Residencial horaria","7033","3304003","284030910","289585975","85.97","87.65","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Residencial horaria","7033","3304003","284030910","289585975","85.97","87.65","IV Trimestre","Distribucion","2019 4"
"Octubre   ","2019","Usuarios Directos","Usuarios Directos","14","24720959","928692921","939109826","37.57","37.99","IV Trimestre","Generacion","2019 4"
