"Mes","Año","Empresa","Tarifa","Abonados","Ventas","Ingreso sin CVG","Ingreso con CVG","Precio Medio sin CVG","Precio Medio con CVG","Trimestre","Sistema","Trimestral"
"Octubre   ","2022","JASEC","Residencial","90053","21291540","1540603322","1468320201","72.36","68.96","IV Trimestre","Distribucion","2022 4"
"Octubre   ","2022","TOTAL NACIONAL","Residencial","1665654","344524939.31","29757938803","27318962606","86.37","79.29","IV Trimestre","Distribucion","2022 4"
"Octubre   ","2022","CNFL","Residencial horaria","7356","3780602","301473848","273414355","79.74","72.32","IV Trimestre","Distribucion","2022 4"
"Octubre   ","2022","TOTAL NACIONAL","Residencial horaria","7356","3780602","301473848","273414355","79.74","72.32","IV Trimestre","Distribucion","2022 4"
"Octubre   ","2022","Usuarios Directos","Usuarios Directos","16","43758540","1688055686","1250421277","38.58","28.58","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","CNFL","Ventas a ICE distribución y a la CNFL","","259070569","12741719769.59","8879278186.92","49.18","34.27","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","ICE","Ventas a ICE distribución y a la CNFL","","394169659.8","18707568470.3","13036752126.98","47.46","33.07","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","653240228.8","31449288239.89","21916030313.9","48.14","33.55","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1194695","61295377.09","41960145.34","51.31","35.12","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","COOPEGUANACASTE","Ventas al servicio de Distribución","","19945759","942488557.26","656874769.75","47.25","32.93","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","COOPELESCA","Ventas al servicio de Distribución","","3647775","64774164.13","114594728.96","17.76","31.41","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","COOPESANTOS","Ventas al servicio de Distribución","","3997998","179375436.73","155881918.26","44.87","38.99","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","ESPH","Ventas al servicio de Distribución","","29931957","1499325510.2","1044938876.78","50.09","34.91","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","JASEC","Ventas al servicio de Distribución","","49172138","1792417504.25","1644879667.29","36.45","33.45","IV Trimestre","Generacion","2022 4"
"Octubre   ","2022","TOTAL NACIONAL","Ventas al servicio de Distribución","","107890322","4539676549.66","3659130106.38","42.08","33.92","IV Trimestre","Generacion","2022 4"
"Setiembre ","2022","CNFL","Alumbrado Público","","5511067.41","315537487","315537487","57.26","57.26","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPEALFARORUIZ","Alumbrado Público","","31659.44","1482295.39","1482295.39","46.82","46.82","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPEGUANACASTE","Alumbrado Público","","750240.55","41810905.85","41810905.85","55.73","55.73","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPELESCA","Alumbrado Público","","815317.93","42808890.56","42808890.56","52.51","52.51","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPESANTOS","Alumbrado Público","","336441","19708677","19708677","58.58","58.58","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ESPH","Alumbrado Público","","626276.84","32829431.8","32829431.8","52.42","52.42","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ICE","Alumbrado Público","","10812193.2","601636339.56","601636339.56","55.64","55.64","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","JASEC","Alumbrado Público","","1195606.53","63944743.21","63944743.21","53.48","53.48","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Alumbrado Público","","20078802.9","1119758770.36","1119758770.36","55.77","55.77","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","CNFL","Comercios y servicios","72970","89326440.37","10537522829","10224242570","117.97","114.46","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPEALFARORUIZ","Comercios y servicios","1130","359584","36782727","35794835","102.29","99.55","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPEGUANACASTE","Comercios y servicios","15344","18593173.83","1688648013","1669710134","90.82","89.8","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPELESCA","Comercios y servicios","13589","16400518.51","1501184860","1502385595","91.53","91.61","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPESANTOS","Comercios y servicios","3817","1732668","269204717","265498299","155.37","153.23","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ESPH","Comercios y servicios","11307","15259593","1301121373","1284580085","85.27","84.18","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ICE","Comercios y servicios","101390","77131515","8601843820","8266421791","111.52","107.17","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","JASEC","Comercios y servicios","15380","14414439","1279814772","1245051846","88.79","86.38","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Comercios y servicios","234927","233217931.71","25216123111","24493685155","108.12","105.02","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","CNFL","Industrial","1425","5238730","667805582","647918405","127.47","123.68","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPEALFARORUIZ","Industrial","726","465724","47049603","45791706","101.02","98.32","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPEGUANACASTE","Industrial","225","558224.84","59841159","59170786","107.2","106","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPELESCA","Industrial","1692","4109351.26","411238128","411559989","100.07","100.15","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPESANTOS","Industrial","212","135911","21816115","21517369","160.52","158.32","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ESPH","Industrial","355","4322449","330976207","326757400","76.57","75.6","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ICE","Industrial","3177","10072701","1180776460","1134694822","117.23","112.65","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","JASEC","Industrial","339","3507475.78","296411285","288353985","84.51","82.21","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Industrial","8151","28410566.88","3015914539","2935764462","106.15","103.33","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","CNFL","Media tensión a","247","27457520","2389779871","2318844770","87.04","84.45","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPELESCA","Media tensión a","4","1404600","116370129","116464629","82.85","82.92","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPESANTOS","Media tensión a","6","257492","38505399","37983360","149.54","147.51","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ESPH","Media tensión a","5","454489","33859464","33430710","74.5","73.56","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ICE","Media tensión a","586","55359951","4024403920","3867479550","72.7","69.86","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","JASEC","Media tensión a","27","7047620","477212259","464232086","67.71","65.87","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Media tensión a","875","91981672","7080131042","6838435105","76.97","74.35","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","CNFL","Media tensión b","74","21050412","1440709474","1397950025","68.44","66.41","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPELESCA","Media tensión b","5","4709008.2","320119229","320366896","67.98","68.03","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","JASEC","Media tensión b","9","9635575","550021175","535060599","57.08","55.53","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ICE","Media tensión b","119","52937486","3108483229","2987265253","58.72","56.43","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ESPH","Media tensión b","7","7419287","436844266","431291499","58.88","58.13","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Media tensión b","207","88332481.2","5419333107","5240642773","61.35","59.33","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","CNFL","Preferencial","3029","9782706","676320183","656194855","69.13","67.08","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPESANTOS","Preferencial","440","164686","22424760","22117156","136.17","134.3","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ESPH","Preferencial","880","3426151","223799901","220983245","65.32","64.5","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ICE","Preferencial","6833","13775271","1154837026","1109741069","83.83","80.56","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","JASEC","Preferencial","671","1029290","63242120","61524009","61.44","59.77","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Preferencial","11853","28178104","2140623990","2070560334","75.97","73.48","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","CNFL","Promocional","39","854966","78647920","76285490","91.99","89.23","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Promocional","39","854966","78647920","76285490","91.99","89.23","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","CNFL","Residencial","516480","121076244","10575044724","10261247510","87.34","84.75","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPEALFARORUIZ","Residencial","6169","1355053","111757867","108762904","82.47","80.26","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPEGUANACASTE","Residencial","73516","21318111.64","1708962928","1689777214","80.16","79.26","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPELESCA","Residencial","95524","16413921.39","1372402852","1373455166","83.61","83.68","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","COOPESANTOS","Residencial","46184","6545355","588763468","580669787","89.95","88.71","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ESPH","Residencial","80762","20648226","1682996124","1664570511","81.51","80.62","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","ICE","Residencial","753994","142526302","12870341762","12368120513","90.3","86.78","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","JASEC","Residencial","89933","21011162","1516797672","1475541023","72.19","70.23","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Residencial","1662562","350894375.03","30427067397","29522144628","86.71","84.13","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","CNFL","Residencial horaria","7308","3914394","308682183","299525605","78.86","76.52","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Residencial horaria","7308","3914394","308682183","299525605","78.86","76.52","III Trimestre","Distribucion","2022 3"
"Setiembre ","2022","Usuarios Directos","Usuarios Directos","16","42842992","1680903579","1584150975","39.23","36.98","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","CNFL","Ventas a ICE distribución y a la CNFL","","250664224","12427674669.62","11574824878.5","49.58","46.18","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","ICE","Ventas a ICE distribución y a la CNFL","","385974651.82","18382776722.38","17121350329.44","47.63","44.36","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","636638875.82","30810451392","28696175207.94","48.4","45.07","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1168030","59778675.73","55389438.95","51.18","47.42","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","COOPEGUANACASTE","Ventas al servicio de Distribución","","20428118","1006005168.04","937019339.35","49.25","45.87","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","COOPELESCA","Ventas al servicio de Distribución","","1635606","96843696.92","104542763.24","59.21","63.92","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","COOPESANTOS","Ventas al servicio de Distribución","","4746953","250139436.91","231815891.63","52.69","48.83","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","ESPH","Ventas al servicio de Distribución","","28966830","1507702636.21","1404331547.82","52.05","48.48","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","JASEC","Ventas al servicio de Distribución","","45088657","2151846990.33","2004309153.37","47.72","44.45","III Trimestre","Generacion","2022 3"
"Setiembre ","2022","TOTAL NACIONAL","Ventas al servicio de Distribución","","102034194","5072316604.14","4737408134.36","49.71","46.43","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","CNFL","Alumbrado Público","","5738050.19","327240222.6","327240222.6","57.03","57.03","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPEALFARORUIZ","Alumbrado Público","","32624.05","1520606.81","1520606.81","46.61","46.61","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPEGUANACASTE","Alumbrado Público","","775681.44","43228726.65","43228726.65","55.73","55.73","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPELESCA","Alumbrado Público","","840367.5","44125573.57","44125573.57","52.51","52.51","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPESANTOS","Alumbrado Público","","351731","20604676.95","20604676.95","58.58","58.58","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ESPH","Alumbrado Público","","646903.68","33910690.91","33910690.91","52.42","52.42","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ICE","Alumbrado Público","","11168463","618898416.38","618898416.38","55.41","55.41","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","JASEC","Alumbrado Público","","1237073.51","66162526.1","66162526.1","53.48","53.48","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Alumbrado Público","","20790894.37","1155691439.96","1155691439.96","55.59","55.59","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","CNFL","Comercios y servicios","72781","86307791.37","10203843708","9900628520","118.23","114.71","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPEALFARORUIZ","Comercios y servicios","1113","377051","38219518","37193021","101.36","98.64","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPEGUANACASTE","Comercios y servicios","15260","19081776.37","1703508334","1715856959","89.27","89.92","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPELESCA","Comercios y servicios","13568","15824431.33","1505110544","1506477678","95.11","95.2","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPESANTOS","Comercios y servicios","3819","1759947","272613351","268858158","154.9","152.76","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ESPH","Comercios y servicios","11312","14928959","1274217261","1258017877","85.35","84.27","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ICE","Comercios y servicios","101011","78024974","8702237488","8362927266","111.53","107.18","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","JASEC","Comercios y servicios","15343","14315257","1274802553","1241558841","89.05","86.73","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Comercios y servicios","234207","230620187.07","24974552757","24291518320","108.29","105.33","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","CNFL","Industrial","1417","4965872","648477999","629216490","130.59","126.71","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPEALFARORUIZ","Industrial","725","484613","48835459","47528797","100.77","98.08","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPEGUANACASTE","Industrial","226","616098.21","70262369","70412345","114.04","114.29","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPELESCA","Industrial","1692","4083096.21","410256656","410605793","100.48","100.56","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPESANTOS","Industrial","210","132344","21323243","21031330","161.12","158.91","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ESPH","Industrial","354","4118030","318598659","314537786","77.37","76.38","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ICE","Industrial","3187","9429502","1111618636","1068242410","117.89","113.29","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","JASEC","Industrial","340","3441968.78","291899593","283981637","84.81","82.51","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Industrial","8151","27271524.2","2921272614","2845556588","107.12","104.34","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","CNFL","Media tensión a","251","28702324.25","2457915604","2384958430","85.63","83.09","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPELESCA","Media tensión a","4","1342800","114432569","114524758","85.22","85.29","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPESANTOS","Media tensión a","6","406927","43213239","42627447","106.19","104.75","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ESPH","Media tensión a","6","1439339","101542353","100256509","70.55","69.65","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ICE","Media tensión a","589","56735779","4018798410","3862092979","70.83","68.07","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","JASEC","Media tensión a","27","7554510","484526867","471347736","64.14","62.39","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Media tensión a","883","96181679.25","7220429042","6975807859","75.07","72.53","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","CNFL","Media tensión b","70","21262767","1442906844","1400082845","67.86","65.85","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPELESCA","Media tensión b","5","5036015.4","338566222","338870557","67.23","67.29","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","JASEC","Media tensión b","9","9579585","546425359","531562589","57.04","55.49","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ICE","Media tensión b","118","54813254","3179452221","3055466531","58.01","55.74","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ESPH","Media tensión b","6","6097533","364850130","360211875","59.84","59.08","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Media tensión b","202","90691621.4","5507350646","5325982522","60.73","58.73","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","CNFL","Preferencial","3024","9647892","662937007","643208805","68.71","66.67","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPESANTOS","Preferencial","444","155325","21074111","20785028","135.68","133.82","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ESPH","Preferencial","868","3421836","221900582","219108110","64.85","64.03","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ICE","Preferencial","6830","13284681","1113100941","1069634750","83.79","80.52","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","JASEC","Preferencial","670","1000806","62059537","60421660","62.01","60.37","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Preferencial","11836","27510540","2081072178","2013158353","75.65","73.18","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","CNFL","Promocional","39","890595","79801828","77413330","89.61","86.92","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Promocional","39","890595","79801828","77413330","89.61","86.92","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","CNFL","Residencial","516059","118871095","10347489158","10040587185","87.05","84.47","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPEALFARORUIZ","Residencial","6170","1397513","115441950","112347750","82.61","80.39","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPEGUANACASTE","Residencial","73333","23101104.8","1820579035","1849287551","78.81","80.05","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPELESCA","Residencial","95269","16785856.34","1408439381","1409711437","83.91","83.98","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","COOPESANTOS","Residencial","46133","6664023","601063749","592801215","90.2","88.96","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ESPH","Residencial","80963","20040332","1628955622","1611137638","81.28","80.39","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","ICE","Residencial","752738","143077134","12937780258","12432981365","90.43","86.9","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","JASEC","Residencial","89761","21640122","1573811307","1535370136","72.73","70.95","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Residencial","1660426","351577180.14","30433560460","29584224277","86.56","84.15","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","CNFL","Residencial horaria","7262","3786181","297254092","288439405","78.51","76.18","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Residencial horaria","7262","3786181","297254092","288439405","78.51","76.18","III Trimestre","Distribucion","2022 3"
"Agosto    ","2022","Usuarios Directos","Usuarios Directos","16","40574417","1678383202","1581695417","41.37","38.98","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","CNFL","Ventas a ICE distribución y a la CNFL","","256610171","12532317323.88","11672287075.75","48.84","45.49","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","ICE","Ventas a ICE distribución y a la CNFL","","401990672.83","19078076326.13","17768940380.51","47.46","44.2","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","658600843.83","31610393650.01","29441227456.26","48","44.7","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","COOPEALFARORUIZ","Ventas al servicio de Distribución","","939879","52668468.45","48960690.06","56.04","52.09","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","COOPEGUANACASTE","Ventas al servicio de Distribución","","14061536","730208897.89","680135781.63","51.93","48.37","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","COOPELESCA","Ventas al servicio de Distribución","","753605","32820939.7","35430778.98","43.55","47.02","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","COOPESANTOS","Ventas al servicio de Distribución","","3251488","184212208.4","170326382.92","56.65","52.38","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","ESPH","Ventas al servicio de Distribución","","32550691","1687872210.42","1572147459.77","51.85","48.3","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","JASEC","Ventas al servicio de Distribución","","45667037","2192341760.18","2042025442.44","48.01","44.72","III Trimestre","Generacion","2022 3"
"Agosto    ","2022","TOTAL NACIONAL","Ventas al servicio de Distribución","","97224236","4880124485.04","4549026535.8","50.19","46.79","III Trimestre","Generacion","2022 3"
"Julio     ","2022","CNFL","Alumbrado Público","","5756307.39","328281864.32","328281864.32","57.03","57.03","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPEALFARORUIZ","Alumbrado Público","","32987.38","1537541.56","1537541.56","46.61","46.61","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPEGUANACASTE","Alumbrado Público","","776378.3","43267562.66","43267562.66","55.73","55.73","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPELESCA","Alumbrado Público","","839453.81","44078220.74","44078220.74","52.51","52.51","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPESANTOS","Alumbrado Público","","350632","20540296.8","20540296.8","58.58","58.58","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ESPH","Alumbrado Público","","647881.17","33961931.14","33961931.14","52.42","52.42","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ICE","Alumbrado Público","","11167086.6","618822178.39","618822178.39","55.41","55.41","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","JASEC","Alumbrado Público","","1237589.27","66190110.54","66190110.54","53.48","53.48","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","TOTAL NACIONAL","Alumbrado Público","","20808315.93","1156679706.15","1156679706.15","55.59","55.59","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","CNFL","Comercios y servicios","72697","85864832.37","10115962513","10080407765","117.81","117.4","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPEALFARORUIZ","Comercios y servicios","1112","367737","37185196","36184038","101.12","98.4","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPEGUANACASTE","Comercios y servicios","15182","17909442.57","1631727863","1633175125","91.11","91.19","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPELESCA","Comercios y servicios","13543","15483704.38","1478515100","1495125199","95.49","96.56","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPESANTOS","Comercios y servicios","3841","1696496","265548850","264771128","156.53","156.07","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ESPH","Comercios y servicios","11295","14552579","1255832006","1272626683","86.3","87.45","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ICE","Comercios y servicios","100574","75182714","8368885065","8291055941","111.31","110.28","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","JASEC","Comercios y servicios","15329","13871684","1287113390","1280790486","92.79","92.33","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","TOTAL NACIONAL","Comercios y servicios","233573","224929189.32","24440769983","24354136365","108.66","108.27","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","CNFL","Industrial","1418","5264673","669702171","666376750","127.21","126.58","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPEALFARORUIZ","Industrial","726","465679","47034786","45780562","101","98.31","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPEGUANACASTE","Industrial","225","530971.73","59284216","59605462","111.65","112.26","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPELESCA","Industrial","1693","3984742.71","400455174","404545759","100.5","101.52","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPESANTOS","Industrial","214","138484","22951143","22800973","165.73","164.65","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ESPH","Industrial","355","4210311","324910889","330333048","77.17","78.46","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ICE","Industrial","3199","9182586","1088080421","1070484138","118.49","116.58","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","JASEC","Industrial","342","4226876.86","361623542","357509710","85.55","84.58","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","TOTAL NACIONAL","Industrial","8172","28004324.3","2974042342","2957436402","106.2","105.61","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","CNFL","Media tensión a","254","28554877.75","2428462321","2356380090","85.05","82.52","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPELESCA","Media tensión a","4","1431600","117208439","118272584","81.87","82.62","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPESANTOS","Media tensión a","7","499378","52165846","51458471","104.46","103.05","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ESPH","Media tensión a","6","1505367","102523927","104367515","68.11","69.33","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ICE","Media tensión a","615","55184883","3960210019","3848814638","71.76","69.74","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","JASEC","Media tensión a","26","6229815","412036577","400829182","66.14","64.34","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","TOTAL NACIONAL","Media tensión a","912","93405920.75","7072607129","6880122480","75.72","73.66","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","CNFL","Media tensión b","68","20651260","1403280448","1361632650","67.95","65.93","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPELESCA","Media tensión b","5","5704974.6","373352642","377379418","65.44","66.15","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","JASEC","Media tensión b","9","9701300","550715018","535735569","56.77","55.22","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ICE","Media tensión b","90","53661504","3128524986","3010653898","58.3","56.1","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","ESPH","Media tensión b","6","6611722","386998550","393961340","58.53","59.59","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","TOTAL NACIONAL","Media tensión b","172","89719038.6","5455873094","5285401535","60.81","58.91","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","CNFL","Preferencial","3010","9576473","654878317","650032570","68.38","67.88","III Trimestre","Distribucion","2022 3"
"Julio     ","2022","COOPESANTOS","Preferencial","444","137641","18547916","18580579","134.76","134.99","III Trimestre","Distribucion","2022 3"
