"Mes","Año","Empresa","Tarifa","Abonados","Ventas","Ingreso sin CVG","Ingreso con CVG","Precio Medio sin CVG","Precio Medio con CVG","Trimestre","Sistema","Trimestral"
"Diciembre ","2021","COOPEALFARORUIZ","Industrial","728","566050","56156712","53041103","99.21","93.7","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPEGUANACASTE","Industrial","229","662734.48","69580716","67353949","104.99","101.63","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPELESCA","Industrial","1706","3680543.46","360859100","348399548","98.05","94.66","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPESANTOS","Industrial","212","287426","45480110","44319721","158.23","154.2","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ESPH","Industrial","355","4544055","348579117","327113521","76.71","71.99","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ICE","Industrial","3230","9802700","1101675233","994070084","112.38","101.41","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","JASEC","Industrial","344","3958545","348037203","319672254","87.92","80.75","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","TOTAL NACIONAL","Industrial","8226","29060258.94","2949844281","2719709125","101.51","93.59","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","CNFL","Media tensión a","266","29217507.25","2285873514","2086040525","78.24","71.4","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPELESCA","Media tensión a","9","5717160","416117605","401758697","72.78","70.27","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPESANTOS","Media tensión a","7","1791882","153065057","149207496","85.42","83.27","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ESPH","Media tensión a","6","1493453","111820482","104934261","74.87","70.26","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ICE","Media tensión a","625","56908794","3880611552","3501586248","68.19","61.53","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","JASEC","Media tensión a","28","6209305","426506333","407484150","68.69","65.62","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","TOTAL NACIONAL","Media tensión a","941","101338101.25","7273994543","6651011377","71.78","65.63","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","CNFL","Media tensión b","57","21207919","1296657195","1184287785","61.14","55.84","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","JASEC","Media tensión b","7","6743115","395587340","377944145","58.67","56.05","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ICE","Media tensión b","81","51756884","2831840458","2555238575","54.71","49.37","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ESPH","Media tensión b","5","5543030","334647689","314036062","60.37","56.65","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","TOTAL NACIONAL","Media tensión b","145","79707918","4524084993","4117470505","56.76","51.66","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","CNFL","Preferencial","3016","9184499","558324295","509930540","60.79","55.52","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPESANTOS","Preferencial","444","136920","17863391","17407460","130.47","127.14","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ESPH","Preferencial","867","3153434","206954652","194198448","65.63","61.58","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ICE","Preferencial","6862","12758317","984204560","888051972","77.14","69.61","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","JASEC","Preferencial","664","901473","57620897","52930228","63.92","58.72","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","TOTAL NACIONAL","Preferencial","11853","26134643","1824967795","1662518648","69.83","63.61","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","CNFL","Promocional","40","1067625","91027363","83092140","85.26","77.83","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","TOTAL NACIONAL","Promocional","40","1067625","91027363","83092140","85.26","77.83","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","CNFL","Residencial","510659","114917360","8927830069","8154535300","77.69","70.96","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPEALFARORUIZ","Residencial","6138","1373390","107703267","101698518","78.42","74.05","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPEGUANACASTE","Residencial","71953","20675664.35","1655993776","1602951836","80.09","77.53","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPELESCA","Residencial","92979","16144567.56","1277412106","1233358031","79.12","76.39","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","COOPESANTOS","Residencial","45179","6556902","571761053","557206425","87.2","84.98","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ESPH","Residencial","79989","19946219","1514422995","1421089956","75.93","71.25","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","ICE","Residencial","740097","136143798","13160329384","12046731589","96.66","88.49","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","JASEC","Residencial","88688","21657639","1660371884","1525050780","76.66","70.42","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","TOTAL NACIONAL","Residencial","1635682","337415539.91","28875824534","26642622435","85.58","78.96","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","CNFL","Residencial horaria","6971","3536580","256007524","233853805","72.39","66.12","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","TOTAL NACIONAL","Residencial horaria","6971","3536580","256007524","233853805","72.39","66.12","IV Trimestre","Distribucion","2021 4"
"Diciembre ","2021","Usuarios Directos","Usuarios Directos","15","35662984","1271947763","1162899611","35.67","32.61","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","CNFL","Ventas a ICE distribución y a la CNFL","","268429719","11653052568.5","9835024077.5","43.41","36.64","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","ICE","Ventas a ICE distribución y a la CNFL","","414404650.95","17595702687.35","14850592101.67","42.46","35.84","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","682834369.95","29248755255.85","24685616179.17","42.83","36.15","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","COOPEALFARORUIZ","Ventas al servicio de Distribución","","516225","33178790.59","28000583.94","64.27","54.24","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","COOPEGUANACASTE","Ventas al servicio de Distribución","","12389904","599426676.61","505879960.35","48.38","40.83","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","COOPELESCA","Ventas al servicio de Distribución","","158944","3249881.6","3987678.93","20.45","25.09","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","COOPESANTOS","Ventas al servicio de Distribución","","1491202","120249051.51","101367379.48","80.64","67.98","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","ESPH","Ventas al servicio de Distribución","","23379137","1099334847.26","927785130.23","47.02","39.68","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","JASEC","Ventas al servicio de Distribución","","40352163","1761273611.11","1486413693.08","43.65","36.84","IV Trimestre","Generacion","2021 4"
"Diciembre ","2021","TOTAL NACIONAL","Ventas al servicio de Distribución","","78287575","3616712858.67","3053434426","46.2","39","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","CNFL","Alumbrado Público","","5859447.35","317452283.18","317452283.18","54.18","54.18","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPEALFARORUIZ","Alumbrado Público","","34138.27","1463347.21","1463347.21","42.87","42.87","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPEGUANACASTE","Alumbrado Público","","758810.17","42015319.07","42015319.07","55.37","55.37","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPELESCA","Alumbrado Público","","791353.71","36502278.76","36502278.76","46.13","46.13","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPESANTOS","Alumbrado Público","","328816","17552161.55","17552161.55","53.38","53.38","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ESPH","Alumbrado Público","","623220.25","28948580.47","28948580.47","46.45","46.45","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ICE","Alumbrado Público","","10779321.6","507913025.85","507913025.85","47.12","47.12","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","JASEC","Alumbrado Público","","1188144.13","64360840.33","64360840.33","54.17","54.17","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Alumbrado Público","","20363251.47","1016207836.42","1016207836.42","49.9","49.9","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","CNFL","Comercios y servicios","71785","84433948.4","8921438249","8150223055","105.66","96.53","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPEALFARORUIZ","Comercios y servicios","1037","388963","31108134","33188669","79.98","85.33","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPEGUANACASTE","Comercios y servicios","14253","17213262.7","1553777155","1504045362","90.27","87.38","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPELESCA","Comercios y servicios","13207","15545078.2","1473570852","1423188665","94.79","91.55","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPESANTOS","Comercios y servicios","3767","1683076","254919498","248399370","151.46","147.59","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ESPH","Comercios y servicios","11134","14795521","1252117396","1175719615","84.63","79.46","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ICE","Comercios y servicios","96906","73324923","7608544662","6865330068","103.76","93.63","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","JASEC","Comercios y servicios","14907","13437967","1265788104","1163946764","94.19","86.62","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Comercios y servicios","226996","220822739.3","22361264050","20564041568","101.26","93.12","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","CNFL","Industrial","1425","5422708","609911664","557055280","112.47","102.73","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPEALFARORUIZ","Industrial","722","541139","44516200","47486385","82.26","87.75","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPEGUANACASTE","Industrial","229","524436.6","57911776","56058601","110.43","106.89","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPELESCA","Industrial","1706","3789874","369891780","357215309","97.6","94.26","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPESANTOS","Industrial","212","181186","27793955","27084935","153.4","149.49","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ESPH","Industrial","353","4965325","375889442","353088162","75.7","71.11","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ICE","Industrial","3234","9877421","1088992781","982627009","110.25","99.48","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","JASEC","Industrial","347","4099504","356765998","327710322","87.03","79.94","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Industrial","8228","29401593.6","2931673596","2708326003","99.71","92.11","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","CNFL","Media tensión a","263","29738118.8","2288127267","2090036405","76.94","70.28","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPELESCA","Media tensión a","9","6017160","436347292","421438617","72.52","70.04","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPESANTOS","Media tensión a","7","930353","84113030","82001309","90.41","88.14","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ESPH","Media tensión a","6","1527072","110981185","104147554","72.68","68.2","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ICE","Media tensión a","625","57365707","3824758721","3451190231","66.67","60.16","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","JASEC","Media tensión a","28","6926030","467479915","446630311","67.5","64.49","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Media tensión a","938","102504440.8","7211807410","6595444427","70.36","64.34","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","CNFL","Media tensión b","56","23634334","1406566128","1284669545","59.51","54.36","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","JASEC","Media tensión b","7","7202180","417763679","399131419","58.01","55.42","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ICE","Media tensión b","80","51934384","2823956296","2548124505","54.38","49.06","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ESPH","Media tensión b","5","5569173","338979438","318100679","60.87","57.12","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Media tensión b","143","82770898","4648286103","4231925469","56.16","51.13","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","CNFL","Preferencial","3031","9420866","572680260","523021930","60.79","55.52","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPESANTOS","Preferencial","445","141464","18490466","18018533","130.71","127.37","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ESPH","Preferencial","873","3075984","202337190","190020998","65.78","61.78","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ICE","Preferencial","6865","13083702","1013475668","914467464","77.46","69.89","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","JASEC","Preferencial","664","907256","58528451","53800723","64.51","59.3","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Preferencial","11878","26629272","1865512035","1699329648","70.05","63.81","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","CNFL","Promocional","40","1035669","82053398","74897090","79.23","72.32","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Promocional","40","1035669","82053398","74897090","79.23","72.32","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","CNFL","Residencial","509954","117558294","9169779828","8375478580","78","71.25","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPEALFARORUIZ","Residencial","6139","1307028","84896216","90586758","64.95","69.31","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPEGUANACASTE","Residencial","71741","20078751.9","1604442951","1553257572","79.91","77.36","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPELESCA","Residencial","92624","16263284.7","1286440780","1242585956","79.1","76.4","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","COOPESANTOS","Residencial","45061","6554171","573529948","558930013","87.51","85.28","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ESPH","Residencial","79905","20320329","1546260542","1451027430","76.09","71.41","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","ICE","Residencial","738504","140803760","13664898313","12509269942","97.05","88.84","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","JASEC","Residencial","88535","21341082","1633539252","1504457541","76.54","70.5","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Residencial","1632463","344226700.6","29563787830","27285593792","85.88","79.27","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","CNFL","Residencial horaria","6959","3602358","259940651","237452030","72.16","65.92","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Residencial horaria","6959","3602358","259940651","237452030","72.16","65.92","IV Trimestre","Distribucion","2021 4"
"Noviembre ","2021","Usuarios Directos","Usuarios Directos","15","36922725","1287133895","1176635237","34.86","31.87","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","CNFL","Ventas a ICE distribución y a la CNFL","","259843693","11453101589.08","9666250593.22","44.08","37.2","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","ICE","Ventas a ICE distribución y a la CNFL","","400819493.86","17111884391.84","14442251565.03","42.69","36.03","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","660663186.86","28564985980.92","24108502158.25","43.24","36.49","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1352059","64436066.73","54380636.03","47.66","40.22","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","COOPEGUANACASTE","Ventas al servicio de Distribución","","10396776","526278829.75","444149967.06","50.62","42.72","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","COOPELESCA","Ventas al servicio de Distribución","","3331288","127962741.73","156995206.3","38.41","47.13","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","COOPESANTOS","Ventas al servicio de Distribución","","3159180","158944577.03","131334718.87","50.31","41.57","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","ESPH","Ventas al servicio de Distribución","","26505414","1219387085.74","1029100764.18","46.01","38.83","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","JASEC","Ventas al servicio de Distribución","","43013198","1886031574.26","1591702982.85","43.85","37","IV Trimestre","Generacion","2021 4"
"Noviembre ","2021","TOTAL NACIONAL","Ventas al servicio de Distribución","","87757915","3983040875.25","3407664275.3","45.39","38.83","IV Trimestre","Generacion","2021 4"
"Octubre   ","2021","CNFL","Alumbrado Público","","6133803.24","331069023.96","331069023.96","53.97","53.97","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPEALFARORUIZ","Alumbrado Público","","35276.21","1381722.61","1381722.61","39.17","39.17","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPEGUANACASTE","Alumbrado Público","","785218.19","43477531.18","43477531.18","55.37","55.37","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPELESCA","Alumbrado Público","","814901.81","37590208.51","37590208.51","46.13","46.13","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPESANTOS","Alumbrado Público","","344556","18392666.7","18392666.7","53.38","53.38","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ESPH","Alumbrado Público","","643742.34","29901831.51","29901831.51","46.45","46.45","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ICE","Alumbrado Público","","11135183.88","522612913.66","522612913.66","46.93","46.93","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","JASEC","Alumbrado Público","","1217800.21","65967287.51","65967287.51","54.17","54.17","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","TOTAL NACIONAL","Alumbrado Público","","21110481.88","1050393185.64","1050393185.64","49.76","49.76","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","CNFL","Comercios y servicios","71624","83877263.71","8859993472","8272265430","105.63","98.62","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPEALFARORUIZ","Comercios y servicios","1046","356070","33118956","31364377","93.01","88.08","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPEGUANACASTE","Comercios y servicios","14142","16704327.34","1526308184","1484618872","91.37","88.88","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPELESCA","Comercios y servicios","13170","15321650.21","1401974416","1396514854","91.5","91.15","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPESANTOS","Comercios y servicios","3760","1676122","252552795","245130467","150.68","146.25","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ESPH","Comercios y servicios","11111","14477445","1226979534","1184450552","84.75","81.81","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ICE","Comercios y servicios","96446","70060988","7298606040","6718335204","104.18","95.89","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","JASEC","Comercios y servicios","14844","13118827","1242095238","1167928961","94.68","89.03","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","TOTAL NACIONAL","Comercios y servicios","226143","215592693.26","21841628635","20500608717","101.31","95.09","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","CNFL","Industrial","1432","5359854","603036268","562333095","112.51","104.92","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPEALFARORUIZ","Industrial","743","530452","66765502","64805511","125.87","122.17","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPEGUANACASTE","Industrial","230","555857.05","65837013","64195064","118.44","115.49","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPELESCA","Industrial","1710","3746656.69","353846753","351709488","94.44","93.87","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPESANTOS","Industrial","212","152831","24938889","24243076","163.18","158.63","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ESPH","Industrial","353","4885882","372035027","360222332","76.14","73.73","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ICE","Industrial","3240","9364805","1034679979","948088174","110.49","101.24","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","JASEC","Industrial","347","4053431","356798501","333390560","88.02","82.25","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","TOTAL NACIONAL","Industrial","8267","28649768.74","2877937932","2708987300","100.45","94.56","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","CNFL","Media tensión a","276","31192620","2389113215","2181922175","76.59","69.95","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPELESCA","Media tensión a","9","5451480","405218709","404187801","74.33","74.14","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPESANTOS","Media tensión a","7","515744","57103701","55674478","110.72","107.95","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ESPH","Media tensión a","6","1312358","105000774","101757711","80.01","77.54","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ICE","Media tensión a","653","57497358","3805717299","3459202904","66.19","60.16","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","JASEC","Media tensión a","29","7959880","526497231","503015455","66.14","63.19","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","TOTAL NACIONAL","Media tensión a","980","103929440","7288650929","6705760524","70.13","64.52","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","CNFL","Media tensión b","42","22513284","1332615249","1217126845","59.19","54.06","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","JASEC","Media tensión b","6","7038565","404187360","386160604","57.42","54.86","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ICE","Media tensión b","52","49559199","2676044537","2415964718","54","48.75","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ESPH","Media tensión b","5","5167974","319694105","309812986","61.86","59.95","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","TOTAL NACIONAL","Media tensión b","100","79111048","4412847146","4019252167","55.78","50.81","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","CNFL","Preferencial","3029","9641942","581179878","540885590","60.28","56.1","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPESANTOS","Preferencial","443","140711","18411857","17854488","130.85","126.89","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ESPH","Preferencial","872","3088473","202686975","195973674","65.63","63.45","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ICE","Preferencial","6860","13040260","1008758939","921666123","77.36","70.68","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","JASEC","Preferencial","664","896052","57719647","54168692","64.42","60.45","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","TOTAL NACIONAL","Preferencial","11868","26807438","1868757296","1730548567","69.71","64.55","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","CNFL","Promocional","41","944526","74072024","67612710","78.42","71.58","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","TOTAL NACIONAL","Promocional","41","944526","74072024","67612710","78.42","71.58","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","CNFL","Residencial","509337","119343354","9334977460","8689060825","78.22","72.81","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPEALFARORUIZ","Residencial","6152","1290521","97048373","89662237","75.2","69.48","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPEGUANACASTE","Residencial","71585","20140551.16","1604976057","1561747718","79.69","77.54","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPELESCA","Residencial","92335","16569498.06","1264734006","1260831497","76.33","76.09","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","COOPESANTOS","Residencial","44939","6529322","570141766","552704384","87.32","84.65","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ESPH","Residencial","79769","20196787","1535926681","1474480789","76.05","73.01","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","ICE","Residencial","737038","136290975","13212087564","12320913032","96.94","90.4","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","JASEC","Residencial","88425","21374947","1636239493","1554260560","76.55","72.71","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","TOTAL NACIONAL","Residencial","1629580","341735955.22","29256131400","27503661042","85.61","80.48","IV Trimestre","Distribucion","2021 4"
"Octubre   ","2021","CNFL","Residencial horaria","6943","3593258","259359727","240942470","72.18","67.05","IV Trimestre","Distribucion","2021 4"
