Mes,Año,Empresa,Tarifa,Abonados,Ventas,Ingreso sin CVG,Ingreso con CVG,Precio Medio sin CVG,Precio Medio con CVG,Trimestre,Sistema,Trimestral
10,2019,ICE,ALUMBRADO PÚBLICO,,10951021.56,713411917.57,713411917.57,65.15,65.15,IV Trimestre,Distribucion,2019 4
10,2019,JASEC,ALUMBRADO PÚBLICO,,1171431.05,77350822.26,77350822.26,66.03,66.03,IV Trimestre,Distribucion,2019 4
10,2019,CNFL,COMERCIOS Y SERVICIOS,70452.0,95335036.31,11059344476.0,11309833280.0,116.01,118.63,IV Trimestre,Distribucion,2019 4
10,2019,COOPEALFARORUIZ,COMERCIOS Y SERVICIOS,610.0,355051.0,37664418.0,37766110.0,106.08,106.37,IV Trimestre,Distribucion,2019 4
10,2019,COOPEGUANACASTE,COMERCIOS Y SERVICIOS,13089.0,15697530.3,1501350532.0,1517271538.0,95.64,96.66,IV Trimestre,Distribucion,2019 4
10,2019,COOPELESCA,COMERCIOS Y SERVICIOS,12201.0,14728417.56,1427731981.0,1432336144.0,96.94,97.25,IV Trimestre,Distribucion,2019 4
10,2019,COOPESANTOS,COMERCIOS Y SERVICIOS,3792.0,1591408.0,259645687.0,261602010.0,163.15,164.38,IV Trimestre,Distribucion,2019 4
10,2019,ESPH,COMERCIOS Y SERVICIOS,11074.0,15724104.0,1592124179.0,1624916374.0,101.25,103.34,IV Trimestre,Distribucion,2019 4
10,2019,ICE,COMERCIOS Y SERVICIOS,90979.0,67424406.0,8173560463.0,8355471739.0,121.23,123.92,IV Trimestre,Distribucion,2019 4
10,2019,JASEC,COMERCIOS Y SERVICIOS,13805.0,11620158.0,1123346736.0,1143431824.0,96.67,98.4,IV Trimestre,Distribucion,2019 4
10,2019,CNFL,INDUSTRIAL,1446.0,5743374.0,711867355.0,726898365.0,123.95,126.56,IV Trimestre,Distribucion,2019 4
10,2019,COOPEALFARORUIZ,INDUSTRIAL,697.0,320693.0,35067436.0,35176993.0,109.35,109.69,IV Trimestre,Distribucion,2019 4
10,2019,COOPEGUANACASTE,INDUSTRIAL,233.0,469273.7,56790339.0,57584092.0,121.02,122.71,IV Trimestre,Distribucion,2019 4
10,2019,COOPELESCA,INDUSTRIAL,1745.0,3972920.18,394842538.0,396083014.0,99.38,99.7,IV Trimestre,Distribucion,2019 4
10,2019,COOPESANTOS,INDUSTRIAL,225.0,174718.0,30061768.0,30237546.0,172.06,173.06,IV Trimestre,Distribucion,2019 4
10,2019,ESPH,INDUSTRIAL,360.0,9008499.0,787780056.0,805651230.0,87.45,89.43,IV Trimestre,Distribucion,2019 4
10,2019,ICE,INDUSTRIAL,3460.0,9814463.0,1258781002.0,1282902015.0,128.26,130.72,IV Trimestre,Distribucion,2019 4
10,2019,JASEC,INDUSTRIAL,376.0,3418361.0,305952983.0,309746747.0,89.5,90.61,IV Trimestre,Distribucion,2019 4
10,2019,CNFL,MEDIA TENSIÓN A,284.0,40932276.0,3646459770.0,3667550380.0,89.09,89.6,IV Trimestre,Distribucion,2019 4
10,2019,COOPELESCA,MEDIA TENSIÓN A,9.0,5474880.0,482275331.0,483829715.0,88.09,88.37,IV Trimestre,Distribucion,2019 4
10,2019,COOPESANTOS,MEDIA TENSIÓN A,7.0,589552.0,62281838.0,62463241.0,105.64,105.95,IV Trimestre,Distribucion,2019 4
10,2019,ESPH,MEDIA TENSIÓN A,8.0,2349757.0,211540871.0,212379635.0,90.03,90.38,IV Trimestre,Distribucion,2019 4
10,2019,ICE,MEDIA TENSIÓN A,649.0,67068900.0,5727375476.0,5794614583.0,85.4,86.4,IV Trimestre,Distribucion,2019 4
10,2019,JASEC,MEDIA TENSIÓN A,32.0,8622899.0,596554908.0,599978830.0,69.18,69.58,IV Trimestre,Distribucion,2019 4
10,2019,CNFL,MEDIA TENSIÓN B,13.0,16186288.0,1039093615.0,1045136315.0,64.2,64.57,IV Trimestre,Distribucion,2019 4
10,2019,JASEC,MEDIA TENSIÓN B,2.0,4910500.0,286393324.0,287997127.0,58.32,58.65,IV Trimestre,Distribucion,2019 4
10,2019,ICE,MEDIA TENSIÓN B,18.0,32545081.0,2069200869.0,2081996101.0,63.58,63.97,IV Trimestre,Distribucion,2019 4
10,2019,CNFL,PREFERENCIAL,2730.0,9423384.0,657694060.0,670082750.0,69.79,71.11,IV Trimestre,Distribucion,2019 4
10,2019,COOPESANTOS,PREFERENCIAL,442.0,156023.0,22235334.0,22426166.0,142.51,143.74,IV Trimestre,Distribucion,2019 4
10,2019,ESPH,PREFERENCIAL,767.0,3206447.0,249891983.0,255262488.0,77.93,79.61,IV Trimestre,Distribucion,2019 4
10,2019,ICE,PREFERENCIAL,6979.0,13502491.0,973339497.0,989858711.0,72.09,73.31,IV Trimestre,Distribucion,2019 4
10,2019,JASEC,PREFERENCIAL,630.0,1075019.0,69681317.0,70754525.0,64.82,65.82,IV Trimestre,Distribucion,2019 4
10,2019,CNFL,PROMOCIONAL,40.0,895735.0,85088625.0,85580645.0,94.99,95.54,IV Trimestre,Distribucion,2019 4
10,2019,CNFL,RESIDENCIAL,493397.0,114924924.0,9999070168.0,10209071715.0,87.01,88.83,IV Trimestre,Distribucion,2019 4
10,2019,COOPEALFARORUIZ,RESIDENCIAL,6271.0,1174207.0,102278922.0,102851907.0,87.1,87.59,IV Trimestre,Distribucion,2019 4
10,2019,COOPEGUANACASTE,RESIDENCIAL,67428.0,16709013.93,1365894011.0,1380667253.0,81.75,82.63,IV Trimestre,Distribucion,2019 4
10,2019,COOPELESCA,RESIDENCIAL,86302.0,15162944.17,1232608456.0,1236600320.0,81.29,81.55,IV Trimestre,Distribucion,2019 4
10,2019,COOPESANTOS,RESIDENCIAL,42323.0,5674685.0,530553520.0,535314256.0,93.49,94.33,IV Trimestre,Distribucion,2019 4
10,2019,ESPH,RESIDENCIAL,76618.0,18742499.0,1696545132.0,1725432520.0,90.52,92.06,IV Trimestre,Distribucion,2019 4
10,2019,ICE,RESIDENCIAL,699918.0,121554564.0,11814714347.0,12086827929.0,97.2,99.44,IV Trimestre,Distribucion,2019 4
10,2019,JASEC,RESIDENCIAL,85602.0,20348154.0,1545753707.0,1584851349.0,75.97,77.89,IV Trimestre,Distribucion,2019 4
10,2019,CNFL,RESIDENCIAL HORARIA,7033.0,3304003.0,284030910.0,289585975.0,85.97,87.65,IV Trimestre,Distribucion,2019 4
10,2019,USUARIOS DIRECTOS,USUARIOS DIRECTOS,14.0,24720959.0,928692921.0,939109826.0,37.57,37.99,IV Trimestre,Generacion,2019 4
10,2019,CNFL,VENTAS A ICE DISTRIBUCIÓN Y A LA CNFL,,276654617.0,15202380687.79,15368390866.72,54.95,55.55,IV Trimestre,Generacion,2019 4
10,2019,ICE,VENTAS A ICE DISTRIBUCIÓN Y A LA CNFL,,353655557.47,18831092668.64,19036785238.46,53.25,53.83,IV Trimestre,Generacion,2019 4
10,2019,COOPEALFARORUIZ,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,1612366.0,86176970.96,87176025.02,53.45,54.07,IV Trimestre,Generacion,2019 4
10,2019,COOPEGUANACASTE,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,16282084.0,850673109.93,859910333.49,52.25,52.81,IV Trimestre,Generacion,2019 4
10,2019,COOPELESCA,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,11617657.0,625839565.69,632628067.26,53.87,54.45,IV Trimestre,Generacion,2019 4
10,2019,COOPESANTOS,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,5151155.33,288255816.13,291427500.36,55.96,56.58,IV Trimestre,Generacion,2019 4
10,2019,ESPH,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,26291009.0,1465845947.17,1481792531.27,55.75,56.36,IV Trimestre,Generacion,2019 4
10,2019,JASEC,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,39896215.0,2137266825.02,2160511759.75,53.57,54.15,IV Trimestre,Generacion,2019 4
9,2019,CNFL,ALUMBRADO PÚBLICO,,7171250.33,472227302.89,472227302.89,65.85,65.85,III Trimestre,Distribucion,2019 3
9,2019,COOPEALFARORUIZ,ALUMBRADO PÚBLICO,,40935.51,2299757.02,2299757.02,56.18,56.18,III Trimestre,Distribucion,2019 3
9,2019,COOPEGUANACASTE,ALUMBRADO PÚBLICO,,610288.3,40956447.81,40956447.81,67.11,67.11,III Trimestre,Distribucion,2019 3
9,2019,COOPELESCA,ALUMBRADO PÚBLICO,,723568.17,49559407.48,49559407.48,68.49,68.49,III Trimestre,Distribucion,2019 3
9,2019,COOPESANTOS,ALUMBRADO PÚBLICO,,281702.0,18383872.52,18383872.52,65.26,65.26,III Trimestre,Distribucion,2019 3
9,2019,ESPH,ALUMBRADO PÚBLICO,,795811.34,54194752.39,54194752.39,68.1,68.1,III Trimestre,Distribucion,2019 3
9,2019,ICE,ALUMBRADO PÚBLICO,,10570348.8,720457144.19,720457144.19,68.16,68.16,III Trimestre,Distribucion,2019 3
9,2019,JASEC,ALUMBRADO PÚBLICO,,1130331.9,77786140.7,77786140.7,68.82,68.82,III Trimestre,Distribucion,2019 3
9,2019,CNFL,COMERCIOS Y SERVICIOS,70484.0,96920682.31,10990993504.0,11383213415.0,113.4,117.45,III Trimestre,Distribucion,2019 3
9,2019,COOPEALFARORUIZ,COMERCIOS Y SERVICIOS,607.0,404224.0,54866567.0,55305885.0,135.73,136.82,III Trimestre,Distribucion,2019 3
9,2019,COOPEGUANACASTE,COMERCIOS Y SERVICIOS,13007.0,18047289.21,1708996109.0,1735775505.0,94.7,96.18,III Trimestre,Distribucion,2019 3
9,2019,COOPELESCA,COMERCIOS Y SERVICIOS,12177.0,14324524.23,1391913766.0,1397484892.0,97.17,97.56,III Trimestre,Distribucion,2019 3
9,2019,COOPESANTOS,COMERCIOS Y SERVICIOS,3792.0,1662783.0,272040323.0,275245719.0,163.61,165.53,III Trimestre,Distribucion,2019 3
9,2019,ESPH,COMERCIOS Y SERVICIOS,11067.0,15500171.0,1563997415.0,1604701702.0,100.9,103.53,III Trimestre,Distribucion,2019 3
9,2019,ICE,COMERCIOS Y SERVICIOS,90847.0,72076267.0,8800029239.0,9120431590.0,122.09,126.54,III Trimestre,Distribucion,2019 3
9,2019,JASEC,COMERCIOS Y SERVICIOS,13747.0,11911388.0,1130580660.0,1164081069.0,94.92,97.73,III Trimestre,Distribucion,2019 3
9,2019,CNFL,INDUSTRIAL,1446.0,5891774.0,710590510.0,735938020.0,120.61,124.91,III Trimestre,Distribucion,2019 3
9,2019,COOPEALFARORUIZ,INDUSTRIAL,707.0,479690.0,56304572.0,56966869.0,117.38,118.76,III Trimestre,Distribucion,2019 3
9,2019,COOPEGUANACASTE,INDUSTRIAL,233.0,632512.23,70513676.0,71619072.0,111.48,113.23,III Trimestre,Distribucion,2019 3
9,2019,COOPELESCA,INDUSTRIAL,1749.0,4146367.87,410727952.0,412383171.0,99.06,99.46,III Trimestre,Distribucion,2019 3
9,2019,COOPESANTOS,INDUSTRIAL,224.0,143870.0,24990486.0,25284984.0,173.7,175.75,III Trimestre,Distribucion,2019 3
9,2019,ESPH,INDUSTRIAL,361.0,8674228.0,755635532.0,776881757.0,87.11,89.56,III Trimestre,Distribucion,2019 3
9,2019,ICE,INDUSTRIAL,3467.0,9759670.0,1262646798.0,1308639536.0,129.37,134.09,III Trimestre,Distribucion,2019 3
9,2019,JASEC,INDUSTRIAL,376.0,3849334.0,331827421.0,341644718.0,86.2,88.75,III Trimestre,Distribucion,2019 3
9,2019,CNFL,MEDIA TENSIÓN A,299.0,54185005.0,4600107140.0,4764338780.0,84.9,87.93,III Trimestre,Distribucion,2019 3
9,2019,COOPELESCA,MEDIA TENSIÓN A,8.0,5008320.0,443770387.0,445556216.0,88.61,88.96,III Trimestre,Distribucion,2019 3
9,2019,COOPESANTOS,MEDIA TENSIÓN A,7.0,574541.0,53592547.0,54226273.0,93.28,94.38,III Trimestre,Distribucion,2019 3
9,2019,ESPH,MEDIA TENSIÓN A,8.0,2355002.24,219362025.0,224500897.0,93.15,95.33,III Trimestre,Distribucion,2019 3
9,2019,ICE,MEDIA TENSIÓN A,644.0,66321756.0,5750413002.0,5959490332.0,86.7,89.86,III Trimestre,Distribucion,2019 3
9,2019,JASEC,MEDIA TENSIÓN A,32.0,8224870.0,587649060.0,605161003.0,71.45,73.58,III Trimestre,Distribucion,2019 3
9,2019,JASEC,MEDIA TENSIÓN B,2.0,4564000.0,268966435.0,276981635.0,58.93,60.69,III Trimestre,Distribucion,2019 3
9,2019,ICE,MEDIA TENSIÓN B,17.0,32144225.0,2056807570.0,2131677414.0,63.99,66.32,III Trimestre,Distribucion,2019 3
9,2019,CNFL,PREFERENCIAL,2710.0,9830498.0,658610685.0,682109555.0,67.0,69.39,III Trimestre,Distribucion,2019 3
9,2019,COOPESANTOS,PREFERENCIAL,442.0,158713.0,22680591.0,22947825.0,142.9,144.59,III Trimestre,Distribucion,2019 3
9,2019,ESPH,PREFERENCIAL,768.0,3110156.0,241361657.0,247027913.0,77.6,79.43,III Trimestre,Distribucion,2019 3
9,2019,ICE,PREFERENCIAL,6962.0,12997180.0,949766611.0,984384907.0,73.07,75.74,III Trimestre,Distribucion,2019 3
9,2019,JASEC,PREFERENCIAL,631.0,1111055.0,70102034.0,72179840.0,63.1,64.97,III Trimestre,Distribucion,2019 3
9,2019,CNFL,PROMOCIONAL,39.0,782533.0,67088530.0,69463995.0,85.73,88.77,III Trimestre,Distribucion,2019 3
9,2019,CNFL,RESIDENCIAL,493081.0,115084156.0,9793155213.0,10142737065.0,85.1,88.13,III Trimestre,Distribucion,2019 3
9,2019,COOPEALFARORUIZ,RESIDENCIAL,6262.0,1324332.0,116966332.0,120279593.0,88.32,90.82,III Trimestre,Distribucion,2019 3
9,2019,COOPEGUANACASTE,RESIDENCIAL,67257.0,19904764.1,1664761622.0,1690830963.0,83.64,84.95,III Trimestre,Distribucion,2019 3
9,2019,COOPELESCA,RESIDENCIAL,86030.0,14935883.56,1212705166.0,1217527051.0,81.19,81.52,III Trimestre,Distribucion,2019 3
9,2019,COOPESANTOS,RESIDENCIAL,42257.0,5953681.0,560669766.0,567288939.0,94.17,95.28,III Trimestre,Distribucion,2019 3
9,2019,ESPH,RESIDENCIAL,76385.0,18873013.0,1710173722.0,1750358520.0,90.61,92.74,III Trimestre,Distribucion,2019 3
9,2019,ICE,RESIDENCIAL,698454.0,126875772.0,12483450285.0,12937688505.0,98.39,101.97,III Trimestre,Distribucion,2019 3
9,2019,JASEC,RESIDENCIAL,85464.0,19701801.0,1491838985.0,1536295206.0,75.72,77.98,III Trimestre,Distribucion,2019 3
9,2019,CNFL,RESIDENCIAL HORARIA,7020.0,3353246.0,281366300.0,291414105.0,83.91,86.91,III Trimestre,Distribucion,2019 3
9,2019,USUARIOS DIRECTOS,USUARIOS DIRECTOS,14.0,21051006.0,792273670.0,842161924.0,37.64,40.01,III Trimestre,Generacion,2019 3
9,2019,CNFL,VENTAS A ICE DISTRIBUCIÓN Y A LA CNFL,,278387888.0,15318654343.51,16302508765.1,55.03,58.56,III Trimestre,Generacion,2019 3
9,2019,ICE,VENTAS A ICE DISTRIBUCIÓN Y A LA CNFL,,349628502.5,18730022361.76,19932915482.3,53.57,57.01,III Trimestre,Generacion,2019 3
9,2019,COOPEALFARORUIZ,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,1507460.0,80311140.39,86024832.74,53.28,57.07,III Trimestre,Generacion,2019 3
9,2019,COOPEGUANACASTE,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,17062071.0,966088336.03,1028120680.11,56.62,60.26,III Trimestre,Generacion,2019 3
9,2019,COOPELESCA,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,9101051.0,464092699.18,493899287.99,50.99,54.27,III Trimestre,Generacion,2019 3
9,2019,COOPESANTOS,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,4141713.0,235471000.67,252640374.61,56.85,61.0,III Trimestre,Generacion,2019 3
9,2019,ESPH,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,32624821.0,1744876732.14,1856895994.24,53.48,56.92,III Trimestre,Generacion,2019 3
9,2019,JASEC,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,42269283.0,2260389477.99,2405497940.01,53.48,56.91,III Trimestre,Generacion,2019 3
8,2019,CNFL,ALUMBRADO PÚBLICO,,7458138.09,489602787.07,489602787.07,65.65,65.65,III Trimestre,Distribucion,2019 3
8,2019,COOPEALFARORUIZ,ALUMBRADO PÚBLICO,,42987.53,2615791.06,2615791.06,60.85,60.85,III Trimestre,Distribucion,2019 3
8,2019,COOPEGUANACASTE,ALUMBRADO PÚBLICO,,700268.31,44887198.64,44887198.64,64.1,64.1,III Trimestre,Distribucion,2019 3
8,2019,COOPELESCA,ALUMBRADO PÚBLICO,,746214.36,51005201.66,51005201.66,68.35,68.35,III Trimestre,Distribucion,2019 3
8,2019,COOPESANTOS,ALUMBRADO PÚBLICO,,291364.0,19014414.64,19014414.64,65.26,65.26,III Trimestre,Distribucion,2019 3
8,2019,ESPH,ALUMBRADO PÚBLICO,,820160.21,55852910.23,55852910.23,68.1,68.1,III Trimestre,Distribucion,2019 3
8,2019,ICE,ALUMBRADO PÚBLICO,,10906162.08,740172439.26,740172439.26,67.87,67.87,III Trimestre,Distribucion,2019 3
8,2019,JASEC,ALUMBRADO PÚBLICO,,1163455.71,80065624.85,80065624.85,68.82,68.82,III Trimestre,Distribucion,2019 3
8,2019,CNFL,COMERCIOS Y SERVICIOS,70460.0,95485947.31,10845861267.0,11232822210.0,113.59,117.64,III Trimestre,Distribucion,2019 3
8,2019,COOPEALFARORUIZ,COMERCIOS Y SERVICIOS,606.0,367892.0,40687322.0,41445453.0,110.6,112.66,III Trimestre,Distribucion,2019 3
8,2019,COOPEGUANACASTE,COMERCIOS Y SERVICIOS,12995.0,18300694.71,1729055311.0,1756156473.0,94.48,95.96,III Trimestre,Distribucion,2019 3
8,2019,COOPELESCA,COMERCIOS Y SERVICIOS,12185.0,14623078.88,1418581302.0,1424344183.0,97.01,97.4,III Trimestre,Distribucion,2019 3
8,2019,COOPESANTOS,COMERCIOS Y SERVICIOS,3809.0,1687901.0,276376191.0,279629068.0,163.74,165.67,III Trimestre,Distribucion,2019 3
8,2019,ESPH,COMERCIOS Y SERVICIOS,11087.0,15250779.0,1547926731.0,1587986870.0,101.5,104.12,III Trimestre,Distribucion,2019 3
8,2019,ICE,COMERCIOS Y SERVICIOS,90466.0,77343477.0,9223180461.0,9558978543.0,119.25,123.59,III Trimestre,Distribucion,2019 3
8,2019,JASEC,COMERCIOS Y SERVICIOS,13606.0,11951741.0,1135474686.0,1172854952.0,95.0,98.13,III Trimestre,Distribucion,2019 3
8,2019,CNFL,INDUSTRIAL,1448.0,5538981.0,679472860.0,703710940.0,122.67,127.05,III Trimestre,Distribucion,2019 3
8,2019,COOPEALFARORUIZ,INDUSTRIAL,716.0,553584.0,61232471.0,62290889.0,110.61,112.52,III Trimestre,Distribucion,2019 3
8,2019,COOPEGUANACASTE,INDUSTRIAL,233.0,643135.2,72379622.0,73514302.0,112.54,114.31,III Trimestre,Distribucion,2019 3
8,2019,COOPELESCA,INDUSTRIAL,1754.0,4014838.71,401186651.0,402819207.0,99.93,100.33,III Trimestre,Distribucion,2019 3
8,2019,COOPESANTOS,INDUSTRIAL,225.0,140549.0,23346807.0,23621894.0,166.11,168.07,III Trimestre,Distribucion,2019 3
8,2019,ESPH,INDUSTRIAL,361.0,8163478.0,725969431.0,746183596.0,88.93,91.41,III Trimestre,Distribucion,2019 3
8,2019,ICE,INDUSTRIAL,3478.0,10002438.0,1269760064.0,1316002191.0,126.95,131.57,III Trimestre,Distribucion,2019 3
8,2019,JASEC,INDUSTRIAL,375.0,3303012.0,298412956.0,307229311.0,90.35,93.01,III Trimestre,Distribucion,2019 3
8,2019,CNFL,MEDIA TENSIÓN A,299.0,55924641.0,4648707375.0,4814674215.0,83.12,86.09,III Trimestre,Distribucion,2019 3
8,2019,COOPELESCA,MEDIA TENSIÓN A,8.0,5004840.0,438811762.0,440612649.0,87.68,88.04,III Trimestre,Distribucion,2019 3
8,2019,COOPESANTOS,MEDIA TENSIÓN A,7.0,678849.0,57693548.0,58375768.0,84.99,85.99,III Trimestre,Distribucion,2019 3
8,2019,ESPH,MEDIA TENSIÓN A,8.0,2416207.73,223964836.0,229266343.0,92.69,94.89,III Trimestre,Distribucion,2019 3
8,2019,ICE,MEDIA TENSIÓN A,645.0,69828301.0,5941187840.0,6157196758.0,85.08,88.18,III Trimestre,Distribucion,2019 3
8,2019,JASEC,MEDIA TENSIÓN A,32.0,8703190.0,618335875.0,636762283.0,71.05,73.16,III Trimestre,Distribucion,2019 3
8,2019,JASEC,MEDIA TENSIÓN B,2.0,4665500.0,275525079.0,283735726.0,59.06,60.82,III Trimestre,Distribucion,2019 3
8,2019,ICE,MEDIA TENSIÓN B,16.0,32359664.0,2050861961.0,2125515396.0,63.38,65.68,III Trimestre,Distribucion,2019 3
8,2019,CNFL,PREFERENCIAL,2692.0,9610930.0,643165180.0,666113125.0,66.92,69.31,III Trimestre,Distribucion,2019 3
8,2019,COOPESANTOS,PREFERENCIAL,441.0,145398.0,20653730.0,20897088.0,142.05,143.72,III Trimestre,Distribucion,2019 3
8,2019,ESPH,PREFERENCIAL,765.0,3228006.0,247528001.0,253334576.0,76.68,78.48,III Trimestre,Distribucion,2019 3
8,2019,ICE,PREFERENCIAL,6955.0,13177052.0,952354829.0,987068571.0,72.27,74.91,III Trimestre,Distribucion,2019 3
8,2019,JASEC,PREFERENCIAL,626.0,1054178.0,67058547.0,69127567.0,63.61,65.57,III Trimestre,Distribucion,2019 3
8,2019,CNFL,PROMOCIONAL,39.0,820927.0,71965050.0,74530690.0,87.66,90.79,III Trimestre,Distribucion,2019 3
8,2019,CNFL,RESIDENCIAL,492302.0,114688066.0,9752328912.0,10100398225.0,85.03,88.07,III Trimestre,Distribucion,2019 3
8,2019,COOPEALFARORUIZ,RESIDENCIAL,6242.0,1280220.0,111956051.0,115165292.0,87.45,89.96,III Trimestre,Distribucion,2019 3
8,2019,COOPEGUANACASTE,RESIDENCIAL,67094.0,20259446.79,1701857269.0,1728508583.0,84.0,85.32,III Trimestre,Distribucion,2019 3
8,2019,COOPELESCA,RESIDENCIAL,85933.0,15052002.26,1222946634.0,1227893448.0,81.25,81.58,III Trimestre,Distribucion,2019 3
8,2019,COOPESANTOS,RESIDENCIAL,42185.0,5903280.0,554433860.0,560979376.0,93.92,95.03,III Trimestre,Distribucion,2019 3
8,2019,ESPH,RESIDENCIAL,76249.0,18837133.0,1706881137.0,1746988563.0,90.61,92.74,III Trimestre,Distribucion,2019 3
8,2019,ICE,RESIDENCIAL,697308.0,129140266.0,12785520869.0,13250735020.0,99.0,102.61,III Trimestre,Distribucion,2019 3
8,2019,JASEC,RESIDENCIAL,85475.0,20225022.0,1532929606.0,1579996798.0,75.79,78.12,III Trimestre,Distribucion,2019 3
8,2019,CNFL,RESIDENCIAL HORARIA,7018.0,3319999.0,278290750.0,288228330.0,83.82,86.82,III Trimestre,Distribucion,2019 3
8,2019,USUARIOS DIRECTOS,USUARIOS DIRECTOS,13.0,15134943.0,565548367.0,601145293.0,37.37,39.72,III Trimestre,Generacion,2019 3
8,2019,CNFL,VENTAS A ICE DISTRIBUCIÓN Y A LA CNFL,,293726892.0,15960624134.56,16985705931.51,54.34,57.83,III Trimestre,Generacion,2019 3
8,2019,ICE,VENTAS A ICE DISTRIBUCIÓN Y A LA CNFL,,367639682.36,19588949311.63,20847003813.56,53.28,56.7,III Trimestre,Generacion,2019 3
8,2019,COOPEALFARORUIZ,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,1638666.0,92561532.97,98503267.59,56.49,60.11,III Trimestre,Generacion,2019 3
8,2019,COOPEGUANACASTE,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,17163107.0,963938850.96,1025826902.94,56.16,59.77,III Trimestre,Generacion,2019 3
8,2019,COOPELESCA,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,10230648.0,545540801.48,580578405.23,53.32,56.75,III Trimestre,Generacion,2019 3
8,2019,COOPESANTOS,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,3400997.0,211956660.32,226344998.6,62.32,66.55,III Trimestre,Generacion,2019 3
8,2019,ESPH,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,28073491.0,1536070015.35,1634681287.56,54.72,58.23,III Trimestre,Generacion,2019 3
8,2019,JASEC,VENTAS AL SERVICIO DE DISTRIBUCIÓN,,42969408.0,2278379100.01,2424643899.38,53.02,56.43,III Trimestre,Generacion,2019 3
7,2019,CNFL,ALUMBRADO PÚBLICO,,7478166.83,490630210.88,490630210.88,65.61,65.61,III Trimestre,Distribucion,2019 3
7,2019,COOPEALFARORUIZ,ALUMBRADO PÚBLICO,,43141.98,2540088.26,2540088.26,58.88,58.88,III Trimestre,Distribucion,2019 3
7,2019,COOPEGUANACASTE,ALUMBRADO PÚBLICO,,697322.52,44907570.25,44907570.25,64.4,64.4,III Trimestre,Distribucion,2019 3
7,2019,COOPELESCA,ALUMBRADO PÚBLICO,,742960.06,50863845.44,50863845.44,68.46,68.46,III Trimestre,Distribucion,2019 3
7,2019,COOPESANTOS,ALUMBRADO PÚBLICO,,290755.0,18974671.3,18974671.3,65.26,65.26,III Trimestre,Distribucion,2019 3
7,2019,ESPH,ALUMBRADO PÚBLICO,,819873.22,55833366.01,55833366.01,68.1,68.1,III Trimestre,Distribucion,2019 3
7,2019,ICE,ALUMBRADO PÚBLICO,,10899529.32,739722186.18,739722186.18,67.87,67.87,III Trimestre,Distribucion,2019 3
7,2019,JASEC,ALUMBRADO PÚBLICO,,1166560.71,80279302.04,80279302.04,68.82,68.82,III Trimestre,Distribucion,2019 3
7,2019,CNFL,COMERCIOS Y SERVICIOS,70494.0,96702160.31,10843558035.0,11162854170.0,112.13,115.44,III Trimestre,Distribucion,2019 3
7,2019,COOPEALFARORUIZ,COMERCIOS Y SERVICIOS,596.0,368733.0,40111791.0,40788215.0,108.78,110.62,III Trimestre,Distribucion,2019 3
7,2019,COOPEGUANACASTE,COMERCIOS Y SERVICIOS,12923.0,17910908.65,1678402181.0,1702467555.0,93.71,95.05,III Trimestre,Distribucion,2019 3
7,2019,COOPELESCA,COMERCIOS Y SERVICIOS,12136.0,14468404.19,1385005978.0,1398203253.0,95.73,96.64,III Trimestre,Distribucion,2019 3
7,2019,COOPESANTOS,COMERCIOS Y SERVICIOS,3789.0,1621085.0,257517479.0,260829295.0,158.86,160.9,III Trimestre,Distribucion,2019 3
7,2019,ESPH,COMERCIOS Y SERVICIOS,11102.0,15833792.0,1379802949.0,1411041504.0,87.14,89.12,III Trimestre,Distribucion,2019 3
7,2019,ICE,COMERCIOS Y SERVICIOS,90217.0,74902644.0,8973034570.0,9241571639.0,119.8,123.38,III Trimestre,Distribucion,2019 3
7,2019,JASEC,COMERCIOS Y SERVICIOS,12966.0,11536094.0,1095161933.0,1123247777.0,94.93,97.37,III Trimestre,Distribucion,2019 3
7,2019,CNFL,INDUSTRIAL,1453.0,5822179.0,693845825.0,714626920.0,119.17,122.74,III Trimestre,Distribucion,2019 3
7,2019,COOPEALFARORUIZ,INDUSTRIAL,717.0,526195.0,57360183.0,58357630.0,109.01,110.9,III Trimestre,Distribucion,2019 3
7,2019,COOPEGUANACASTE,INDUSTRIAL,232.0,490076.22,57216103.0,58002562.0,116.75,118.35,III Trimestre,Distribucion,2019 3
7,2019,COOPELESCA,INDUSTRIAL,1752.0,4004839.28,395913165.0,399572013.0,98.86,99.77,III Trimestre,Distribucion,2019 3
